Year,Economy,Economy Label,Category,Category Label,Productive Capacities Index,Productive Capacities Index Footnote,Productive Capacities Index Missing value
2013,558,Nicaragua,20,Energy,36.0289,,
2013,558,Nicaragua,70,Transport,37.1328,All indicators in the category have been imputed.,
2013,558,Nicaragua,60,Information and Communication Technology (ICT),32.6881,,
2013,558,Nicaragua,40,Institutions,43.0864,,
2013,558,Nicaragua,80,Private sector,44.8204,,
2013,558,Nicaragua,10,Structural Change,54.3875,,
2013,562,Niger,0,Overall index: Productive capacities index,20.9486,,
2013,562,Niger,30,Human capital,10.4215,,
2013,562,Niger,50,Natural capital,64.7322,,
2013,562,Niger,20,Energy,5.8225,,
2013,562,Niger,70,Transport,15.7283,,
2013,562,Niger,60,Information and Communication Technology (ICT),8.4774,,
2013,562,Niger,40,Institutions,39.6962,,
2013,562,Niger,80,Private sector,43.1024,At least half of the indicators in the category have been imputed.,
2013,562,Niger,10,Structural Change,41.3893,,
2013,566,Nigeria,0,Overall index: Productive capacities index,28.1283,,
2013,566,Nigeria,30,Human capital,18.4464,,
2013,566,Nigeria,50,Natural capital,48.8946,,
2013,566,Nigeria,20,Energy,31.218,,
2013,566,Nigeria,70,Transport,21.083,,
2013,566,Nigeria,60,Information and Communication Technology (ICT),20.4057,,
2013,566,Nigeria,40,Institutions,30.0822,,
2013,566,Nigeria,80,Private sector,35.2095,,
2013,566,Nigeria,10,Structural Change,30.5435,,
2013,807,North Macedonia,0,Overall index: Productive capacities index,46.6896,,
2013,807,North Macedonia,30,Human capital,47.0289,,
2013,807,North Macedonia,50,Natural capital,41.1933,,
2013,807,North Macedonia,20,Energy,54.1458,,
2013,807,North Macedonia,70,Transport,26.1192,At least half of the indicators in the category have been imputed.,
2013,807,North Macedonia,60,Information and Communication Technology (ICT),52.5003,,
2013,807,North Macedonia,40,Institutions,53.0649,,
2013,807,North Macedonia,80,Private sector,52.1084,,
2013,807,North Macedonia,10,Structural Change,56.7763,,
2013,579,Norway,0,Overall index: Productive capacities index,65.3303,,
2013,579,Norway,30,Human capital,75.3547,,
2013,579,Norway,50,Natural capital,27.8882,,
2013,579,Norway,20,Energy,68.8495,,
2013,579,Norway,70,Transport,63.4486,All indicators in the category have been imputed.,
2013,579,Norway,60,Information and Communication Technology (ICT),70.9899,,
2013,579,Norway,40,Institutions,97.0266,,
2013,579,Norway,80,Private sector,75.041,,
2013,579,Norway,10,Structural Change,69.9324,,
2013,512,Oman,0,Overall index: Productive capacities index,55.3327,,
2013,512,Oman,30,Human capital,35.6243,,
2013,512,Oman,50,Natural capital,55.4106,,
2013,512,Oman,20,Energy,75.4497,,
2013,512,Oman,70,Transport,58.9272,,
2013,512,Oman,60,Information and Communication Technology (ICT),48.9612,,
2013,512,Oman,40,Institutions,58.6604,,
2013,512,Oman,80,Private sector,58.9825,At least half of the indicators in the category have been imputed.,
2013,512,Oman,10,Structural Change,59.1047,,
2013,586,Pakistan,0,Overall index: Productive capacities index,31.3637,,
2013,586,Pakistan,30,Human capital,18.9472,,
2013,586,Pakistan,50,Natural capital,46.6944,,
2013,586,Pakistan,20,Energy,37.4126,,
2013,586,Pakistan,70,Transport,26.3208,,
2013,586,Pakistan,60,Information and Communication Technology (ICT),20.6036,,
2013,586,Pakistan,40,Institutions,30.7548,,
2013,586,Pakistan,80,Private sector,41.1415,,
2013,586,Pakistan,10,Structural Change,41.2248,,
2013,585,Palau,0,Overall index: Productive capacities index,52.1774,,
2013,585,Palau,30,Human capital,51.8354,At least half of the indicators in the category have been imputed.,
2013,585,Palau,50,Natural capital,11.7989,,
2013,585,Palau,20,Energy,81.2261,At least half of the indicators in the category have been imputed.,
2013,585,Palau,70,Transport,98.883,All indicators in the category have been imputed.,
2013,585,Palau,60,Information and Communication Technology (ICT),53.4813,,
2013,585,Palau,40,Institutions,58.4002,,
2013,585,Palau,80,Private sector,80.4992,All indicators in the category have been imputed.,
2013,585,Palau,10,Structural Change,44.4801,,
2013,591,Panama,0,Overall index: Productive capacities index,52.0031,,
2013,591,Panama,30,Human capital,42.3418,,
2013,591,Panama,50,Natural capital,22.3232,,
2013,591,Panama,20,Energy,63.9253,,
2013,591,Panama,70,Transport,60.7103,,
2013,591,Panama,60,Information and Communication Technology (ICT),53.2786,,
2013,591,Panama,40,Institutions,57.1027,,
2013,591,Panama,80,Private sector,60.4105,,
2013,591,Panama,10,Structural Change,79.3321,,
2013,598,Papua New Guinea,0,Overall index: Productive capacities index,32.5859,,
2013,598,Papua New Guinea,30,Human capital,22.2186,,
2013,598,Papua New Guinea,50,Natural capital,36.8775,,
2013,598,Papua New Guinea,20,Energy,31.1139,At least half of the indicators in the category have been imputed.,
2013,598,Papua New Guinea,70,Transport,38.2978,,
2013,598,Papua New Guinea,60,Information and Communication Technology (ICT),16.9982,,
2013,598,Papua New Guinea,40,Institutions,41.6079,,
2013,598,Papua New Guinea,80,Private sector,40.6651,,
2013,598,Papua New Guinea,10,Structural Change,45.2721,,
2013,600,Paraguay,0,Overall index: Productive capacities index,41.2065,,
2013,600,Paraguay,30,Human capital,41.0586,,
2013,600,Paraguay,50,Natural capital,41.1974,,
2013,600,Paraguay,20,Energy,56.8471,,
2013,600,Paraguay,70,Transport,24.4948,,
2013,600,Paraguay,60,Information and Communication Technology (ICT),38.93,,
2013,600,Paraguay,40,Institutions,41.0531,,
2013,600,Paraguay,80,Private sector,47.4367,At least half of the indicators in the category have been imputed.,
2013,600,Paraguay,10,Structural Change,46.5507,,
2013,604,Peru,0,Overall index: Productive capacities index,46.0514,,
2013,604,Peru,30,Human capital,43.351,,
2013,604,Peru,50,Natural capital,37.7334,,
2013,604,Peru,20,Energy,56.1187,,
2013,604,Peru,70,Transport,40.5955,,
2013,604,Peru,60,Information and Communication Technology (ICT),41.0378,,
2013,604,Peru,40,Institutions,49.9904,,
2013,604,Peru,80,Private sector,44.5428,,
2013,604,Peru,10,Structural Change,59.3994,,
2013,608,Philippines,0,Overall index: Productive capacities index,42.4023,,
2013,608,Philippines,30,Human capital,34.9847,,
2013,608,Philippines,50,Natural capital,36.8496,,
2013,608,Philippines,20,Energy,48.5558,,
2013,608,Philippines,70,Transport,34.5414,,
2013,608,Philippines,60,Information and Communication Technology (ICT),33.9006,,
2013,608,Philippines,40,Institutions,49.4276,,
2013,608,Philippines,80,Private sector,52.0052,,
2013,608,Philippines,10,Structural Change,55.4625,,
2013,616,Poland,0,Overall index: Productive capacities index,57.9661,,
2013,616,Poland,30,Human capital,58.2923,,
2013,616,Poland,50,Natural capital,37.9001,,
2013,616,Poland,20,Energy,69.2434,,
2013,616,Poland,70,Transport,42.9485,,
2013,616,Poland,60,Information and Communication Technology (ICT),60.1419,,
2013,616,Poland,40,Institutions,75.021,,
2013,616,Poland,80,Private sector,56.3473,,
2013,616,Poland,10,Structural Change,76.3104,,
2013,620,Portugal,0,Overall index: Productive capacities index,58.17,,
2013,620,Portugal,30,Human capital,69.0308,,
2013,620,Portugal,50,Natural capital,24.248,,
2013,620,Portugal,20,Energy,63.7865,,
2013,620,Portugal,70,Transport,53.7343,,
2013,620,Portugal,60,Information and Communication Technology (ICT),61.7347,,
2013,620,Portugal,40,Institutions,77.4474,,
2013,620,Portugal,80,Private sector,69.3057,,
2013,620,Portugal,10,Structural Change,68.9585,,
2013,634,Qatar,0,Overall index: Productive capacities index,61.8423,,
2013,634,Qatar,30,Human capital,36.2518,,
2013,634,Qatar,50,Natural capital,52.253,,
2013,634,Qatar,20,Energy,86.2882,,
2013,634,Qatar,70,Transport,78.4565,,
2013,634,Qatar,60,Information and Communication Technology (ICT),61.1446,,
2013,634,Qatar,40,Institutions,71.381,,
2013,634,Qatar,80,Private sector,66.3708,,
2013,634,Qatar,10,Structural Change,57.5897,,
2013,642,Romania,0,Overall index: Productive capacities index,50.2514,,
2013,642,Romania,30,Human capital,48.847,,
2013,642,Romania,50,Natural capital,39.6991,,
2013,642,Romania,20,Energy,60.9541,,
2013,642,Romania,70,Transport,35.7872,,
2013,642,Romania,60,Information and Communication Technology (ICT),54.5111,,
2013,642,Romania,40,Institutions,50.5907,All indicators in the category have been imputed.,
2013,642,Romania,80,Private sector,48.8937,,
2013,642,Romania,10,Structural Change,71.2896,,
2013,643,Russian Federation,0,Overall index: Productive capacities index,50.6379,,
2013,643,Russian Federation,30,Human capital,54.2883,,
2013,643,Russian Federation,50,Natural capital,36.1433,,
2013,643,Russian Federation,20,Energy,70.1482,,
2013,643,Russian Federation,70,Transport,48.5812,,
2013,643,Russian Federation,60,Information and Communication Technology (ICT),58.9993,,
2013,643,Russian Federation,40,Institutions,38.97,,
2013,643,Russian Federation,80,Private sector,46.2165,,
2013,643,Russian Federation,10,Structural Change,60.8432,,
2013,646,Rwanda,0,Overall index: Productive capacities index,30.0593,,
2013,646,Rwanda,30,Human capital,33.91,,
2013,646,Rwanda,50,Natural capital,57.7918,,
2013,646,Rwanda,20,Energy,8.3031,,
2013,646,Rwanda,70,Transport,31.7817,,
2013,646,Rwanda,60,Information and Communication Technology (ICT),18.15,,
2013,646,Rwanda,40,Institutions,52.5263,,
2013,646,Rwanda,80,Private sector,35.4358,At least half of the indicators in the category have been imputed.,
2013,646,Rwanda,10,Structural Change,38.1524,,
2013,662,Saint Lucia,0,Overall index: Productive capacities index,49.2493,,
2013,662,Saint Lucia,30,Human capital,44.8658,,
2013,662,Saint Lucia,50,Natural capital,13.8666,,
2013,662,Saint Lucia,20,Energy,68.8021,At least half of the indicators in the category have been imputed.,
2013,662,Saint Lucia,70,Transport,78.6643,All indicators in the category have been imputed.,
2013,662,Saint Lucia,60,Information and Communication Technology (ICT),52.5398,,
2013,662,Saint Lucia,40,Institutions,73.9325,,
2013,662,Saint Lucia,80,Private sector,55.4356,,
2013,662,Saint Lucia,10,Structural Change,47.7336,,
2013,670,Saint Vincent and the Grenadines,0,Overall index: Productive capacities index,51.1163,,
2013,670,Saint Vincent and the Grenadines,30,Human capital,41.826,,
2013,670,Saint Vincent and the Grenadines,50,Natural capital,17.0521,,
2013,670,Saint Vincent and the Grenadines,20,Energy,71.9889,At least half of the indicators in the category have been imputed.,
2013,670,Saint Vincent and the Grenadines,70,Transport,82.3603,All indicators in the category have been imputed.,
2013,670,Saint Vincent and the Grenadines,60,Information and Communication Technology (ICT),49.7854,,
2013,670,Saint Vincent and the Grenadines,40,Institutions,74.866,,
2013,670,Saint Vincent and the Grenadines,80,Private sector,53.5504,,
2013,670,Saint Vincent and the Grenadines,10,Structural Change,55.2225,,
2013,882,Samoa,0,Overall index: Productive capacities index,44.5633,,
2013,882,Samoa,30,Human capital,34.1247,,
2013,882,Samoa,50,Natural capital,26.5914,,
2013,882,Samoa,20,Energy,53.6752,At least half of the indicators in the category have been imputed.,
2013,882,Samoa,70,Transport,61.0217,All indicators in the category have been imputed.,
2013,882,Samoa,60,Information and Communication Technology (ICT),27.1327,,
2013,882,Samoa,40,Institutions,63.311,,
2013,882,Samoa,80,Private sector,48.5495,At least half of the indicators in the category have been imputed.,
2013,882,Samoa,10,Structural Change,62.7468,,
2013,674,San Marino,0,Overall index: Productive capacities index,54.1645,At least half of the indicators in the category have been imputed.,
2013,674,San Marino,30,Human capital,53.1422,At least half of the indicators in the category have been imputed.,
2013,674,San Marino,50,Natural capital,6.8993,,
2013,674,San Marino,20,Energy,82.8219,At least half of the indicators in the category have been imputed.,
2013,674,San Marino,70,Transport,95.8472,All indicators in the category have been imputed.,
2013,674,San Marino,60,Information and Communication Technology (ICT),65.7382,,
2013,674,San Marino,40,Institutions,79.9351,At least half of the indicators in the category have been imputed.,
2013,674,San Marino,80,Private sector,91.5406,,
2013,674,San Marino,10,Structural Change,52.9152,At least half of the indicators in the category have been imputed.,
2013,678,Sao Tome and Principe,0,Overall index: Productive capacities index,41.159,,
2013,678,Sao Tome and Principe,30,Human capital,33.2116,,
2013,678,Sao Tome and Principe,50,Natural capital,40.4495,,
2013,678,Sao Tome and Principe,20,Energy,45.318,At least half of the indicators in the category have been imputed.,
2013,678,Sao Tome and Principe,70,Transport,50.7418,All indicators in the category have been imputed.,
2013,678,Sao Tome and Principe,60,Information and Communication Technology (ICT),26.4361,,
2013,678,Sao Tome and Principe,40,Institutions,46.5074,,
2013,678,Sao Tome and Principe,80,Private sector,43.3589,,
2013,678,Sao Tome and Principe,10,Structural Change,50.0126,,
2013,682,Saudi Arabia,0,Overall index: Productive capacities index,54.2412,,
2013,682,Saudi Arabia,30,Human capital,44.6191,,
2013,682,Saudi Arabia,50,Natural capital,64.2292,,
2013,682,Saudi Arabia,20,Energy,80.8006,,
2013,682,Saudi Arabia,70,Transport,45.9492,,
2013,682,Saudi Arabia,60,Information and Communication Technology (ICT),55.0494,,
2013,682,Saudi Arabia,40,Institutions,48.5087,,
2013,682,Saudi Arabia,80,Private sector,50.9147,At least half of the indicators in the category have been imputed.,
2013,682,Saudi Arabia,10,Structural Change,51.7932,,
2013,686,Senegal,0,Overall index: Productive capacities index,35.3604,,
2013,686,Senegal,30,Human capital,26.4489,,
2013,686,Senegal,50,Natural capital,44.4269,,
2013,686,Senegal,20,Energy,30.4122,,
2013,686,Senegal,70,Transport,22.4141,,
2013,686,Senegal,60,Information and Communication Technology (ICT),24.8674,,
2013,686,Senegal,40,Institutions,51.913,,
2013,686,Senegal,80,Private sector,47.3895,At least half of the indicators in the category have been imputed.,
2013,686,Senegal,10,Structural Change,49.8802,,
2013,688,Serbia,0,Overall index: Productive capacities index,51.8286,,
2013,688,Serbia,30,Human capital,55.1411,,
2013,688,Serbia,50,Natural capital,40.6613,,
2013,688,Serbia,20,Energy,57.4183,,
2013,688,Serbia,70,Transport,40.7598,,
2013,688,Serbia,60,Information and Communication Technology (ICT),57,,
2013,688,Serbia,40,Institutions,52.8699,,
2013,688,Serbia,80,Private sector,55.7334,,
2013,688,Serbia,10,Structural Change,59.0768,,
2013,891,Serbia and Montenegro,0,Overall index: Productive capacities index,,,Not applicable
2013,891,Serbia and Montenegro,30,Human capital,,,Not applicable
2013,891,Serbia and Montenegro,50,Natural capital,,,Not applicable
2013,891,Serbia and Montenegro,20,Energy,,,Not applicable
2013,891,Serbia and Montenegro,70,Transport,,,Not applicable
2013,891,Serbia and Montenegro,60,Information and Communication Technology (ICT),,,Not applicable
2013,891,Serbia and Montenegro,40,Institutions,,,Not applicable
2013,891,Serbia and Montenegro,80,Private sector,,,Not applicable
2013,891,Serbia and Montenegro,10,Structural Change,,,Not applicable
2013,690,Seychelles,0,Overall index: Productive capacities index,49.0158,,
2013,690,Seychelles,30,Human capital,41.1463,,
2013,690,Seychelles,50,Natural capital,15.7323,,
2013,690,Seychelles,20,Energy,76.6909,At least half of the indicators in the category have been imputed.,
2013,690,Seychelles,70,Transport,82.1616,,
2013,690,Seychelles,60,Information and Communication Technology (ICT),56.101,,
2013,690,Seychelles,40,Institutions,63.1997,,
2013,690,Seychelles,80,Private sector,43.3702,,
2013,690,Seychelles,10,Structural Change,53.1218,,
2013,694,Sierra Leone,0,Overall index: Productive capacities index,17.2047,,
2013,694,Sierra Leone,30,Human capital,26.2168,,
2013,694,Sierra Leone,50,Natural capital,59.8294,,
2013,694,Sierra Leone,20,Energy,8.3289,At least half of the indicators in the category have been imputed.,
2013,694,Sierra Leone,70,Transport,16.4812,All indicators in the category have been imputed.,
2013,694,Sierra Leone,60,Information and Communication Technology (ICT),13.6692,,
2013,694,Sierra Leone,40,Institutions,39.0877,,
