Year,Economy,Economy Label,Index,Index Label,Index Base 2015,Index Base 2015 Footnote,Index Base 2015 Missing value
2017,530,"Netherlands Antilles",3,"Volume index of exports",,,"Not applicable"
2017,530,"Netherlands Antilles",4,"Volume index of imports",,,"Not applicable"
2017,530,"Netherlands Antilles",5,"Unit value index of exports",,,"Not applicable"
2017,530,"Netherlands Antilles",6,"Unit value index of imports",,,"Not applicable"
2017,530,"Netherlands Antilles",7,"Terms of trade index",,,"Not applicable"
2017,530,"Netherlands Antilles",8,"Purchasing power index of exports",,,"Not applicable"
2017,540,"New Caledonia",1,"Value index of exports",128.7612,,
2017,540,"New Caledonia",2,"Value index of imports",93.9484,,
2017,540,"New Caledonia",3,"Volume index of exports",125.1386,,
2017,540,"New Caledonia",4,"Volume index of imports",92.8653,,
2017,540,"New Caledonia",5,"Unit value index of exports",102.8948,,
2017,540,"New Caledonia",6,"Unit value index of imports",101.1663,,
2017,540,"New Caledonia",7,"Terms of trade index",101.7086,,
2017,540,"New Caledonia",8,"Purchasing power index of exports",127.2767,,
2017,554,"New Zealand",1,"Value index of exports",110.8288,,
2017,554,"New Zealand",2,"Value index of imports",109.7703,,
2017,554,"New Zealand",3,"Volume index of exports",102.0816,,
2017,554,"New Zealand",4,"Volume index of imports",110.6743,,
2017,554,"New Zealand",5,"Unit value index of exports",108.5688,,
2017,554,"New Zealand",6,"Unit value index of imports",99.1832,,
2017,554,"New Zealand",7,"Terms of trade index",109.4629,,
2017,554,"New Zealand",8,"Purchasing power index of exports",111.7415,,
2017,558,"Nicaragua",1,"Value index of exports",106.8244,,
2017,558,"Nicaragua",2,"Value index of imports",109.1806,,
2017,558,"Nicaragua",3,"Volume index of exports",114.1675,,
2017,558,"Nicaragua",4,"Volume index of imports",113.0694,,
2017,558,"Nicaragua",5,"Unit value index of exports",93.5681,,
2017,558,"Nicaragua",6,"Unit value index of imports",96.5606,,
2017,558,"Nicaragua",7,"Terms of trade index",96.9009,,
2017,558,"Nicaragua",8,"Purchasing power index of exports",110.6294,,
2017,562,"Niger",1,"Value index of exports",110.4575,,
2017,562,"Niger",2,"Value index of imports",98.8355,,
2017,562,"Niger",3,"Volume index of exports",114.3441,,
2017,562,"Niger",4,"Volume index of imports",95.2901,,
2017,562,"Niger",5,"Unit value index of exports",96.6009,,
2017,562,"Niger",6,"Unit value index of imports",103.7207,,
2017,562,"Niger",7,"Terms of trade index",93.1357,,
2017,562,"Niger",8,"Purchasing power index of exports",106.4952,,
2017,566,"Nigeria",1,"Value index of exports",88.6691,,
2017,566,"Nigeria",2,"Value index of imports",70.2262,,
2017,566,"Nigeria",3,"Volume index of exports",86.4984,,
2017,566,"Nigeria",4,"Volume index of imports",68.7462,,
2017,566,"Nigeria",5,"Unit value index of exports",102.5095,,
2017,566,"Nigeria",6,"Unit value index of imports",102.1529,,
2017,566,"Nigeria",7,"Terms of trade index",100.3491,,
2017,566,"Nigeria",8,"Purchasing power index of exports",86.8004,,
2017,570,"Niue",1,"Value index of exports",1162.7219,,
2017,570,"Niue",2,"Value index of imports",126.8866,,
2017,570,"Niue",3,"Volume index of exports",1404.8873,,
2017,570,"Niue",4,"Volume index of imports",126.1426,,
2017,570,"Niue",5,"Unit value index of exports",82.7626,,
2017,570,"Niue",6,"Unit value index of imports",100.5898,,
2017,570,"Niue",7,"Terms of trade index",82.2774,,
2017,570,"Niue",8,"Purchasing power index of exports",1155.9043,,
2017,807,"North Macedonia",1,"Value index of exports",124.0738,,
2017,807,"North Macedonia",2,"Value index of imports",120.1277,,
2017,807,"North Macedonia",3,"Volume index of exports",119.4282,,
2017,807,"North Macedonia",4,"Volume index of imports",118.4675,,
2017,807,"North Macedonia",5,"Unit value index of exports",103.8899,,
2017,807,"North Macedonia",6,"Unit value index of imports",101.4014,,
2017,807,"North Macedonia",7,"Terms of trade index",102.454,,
2017,807,"North Macedonia",8,"Purchasing power index of exports",122.359,,
2017,580,"Northern Mariana Islands",1,"Value index of exports",278.2393,,
2017,580,"Northern Mariana Islands",2,"Value index of imports",127.5408,,
2017,580,"Northern Mariana Islands",3,"Volume index of exports",160.5933,,
2017,580,"Northern Mariana Islands",4,"Volume index of imports",125.991,,
2017,580,"Northern Mariana Islands",5,"Unit value index of exports",173.2571,,
2017,580,"Northern Mariana Islands",6,"Unit value index of imports",101.2301,,
2017,580,"Northern Mariana Islands",7,"Terms of trade index",171.1518,,
2017,580,"Northern Mariana Islands",8,"Purchasing power index of exports",274.8583,,
2017,578,"Norway",1,"Value index of exports",97.247,,
2017,578,"Norway",2,"Value index of imports",106.3142,,
2017,578,"Norway",3,"Volume index of exports",100.0643,,
2017,578,"Norway",4,"Volume index of imports",105.6881,,
2017,578,"Norway",5,"Unit value index of exports",97.1845,,
2017,578,"Norway",6,"Unit value index of imports",100.5924,,
2017,578,"Norway",7,"Terms of trade index",96.6121,,
2017,578,"Norway",8,"Purchasing power index of exports",96.6743,,
2017,512,"Oman",1,"Value index of exports",103.0618,,
2017,512,"Oman",2,"Value index of imports",91.1326,,
2017,512,"Oman",3,"Volume index of exports",129.3113,,
2017,512,"Oman",4,"Volume index of imports",88.5797,,
2017,512,"Oman",5,"Unit value index of exports",79.7006,,
2017,512,"Oman",6,"Unit value index of imports",102.8821,,
2017,512,"Oman",7,"Terms of trade index",77.4679,,
2017,512,"Oman",8,"Purchasing power index of exports",100.1747,,
2017,586,"Pakistan",1,"Value index of exports",97.6453,,
2017,586,"Pakistan",2,"Value index of imports",130.7417,,
2017,586,"Pakistan",3,"Volume index of exports",103.7308,,
2017,586,"Pakistan",4,"Volume index of imports",146.4771,,
2017,586,"Pakistan",5,"Unit value index of exports",94.1334,,
2017,586,"Pakistan",6,"Unit value index of imports",89.2574,,
2017,586,"Pakistan",7,"Terms of trade index",105.4627,,
2017,586,"Pakistan",8,"Purchasing power index of exports",109.3973,,
2017,585,"Palau",1,"Value index of exports",101.8577,,
2017,585,"Palau",2,"Value index of imports",123.5794,,
2017,585,"Palau",3,"Volume index of exports",100.0263,,
2017,585,"Palau",4,"Volume index of imports",122.1758,,
2017,585,"Palau",5,"Unit value index of exports",101.8309,,
2017,585,"Palau",6,"Unit value index of imports",101.1488,,
2017,585,"Palau",7,"Terms of trade index",100.6744,,
2017,585,"Palau",8,"Purchasing power index of exports",100.7009,,
2017,591,"Panama",1,"Value index of exports",97.7513,,
2017,591,"Panama",2,"Value index of imports",97.4696,,
2017,591,"Panama",3,"Volume index of exports",99.7662,,
2017,591,"Panama",4,"Volume index of imports",94.2176,,
2017,591,"Panama",5,"Unit value index of exports",97.9804,,
2017,591,"Panama",6,"Unit value index of imports",103.4516,,
2017,591,"Panama",7,"Terms of trade index",94.7113,,
2017,591,"Panama",8,"Purchasing power index of exports",94.4899,,
2017,598,"Papua New Guinea",1,"Value index of exports",117.7471,,
2017,598,"Papua New Guinea",2,"Value index of imports",119.875,,
2017,598,"Papua New Guinea",3,"Volume index of exports",114.7864,,
2017,598,"Papua New Guinea",4,"Volume index of imports",118.0521,,
2017,598,"Papua New Guinea",5,"Unit value index of exports",102.5794,,
2017,598,"Papua New Guinea",6,"Unit value index of imports",101.5441,,
2017,598,"Papua New Guinea",7,"Terms of trade index",101.0195,,
2017,598,"Papua New Guinea",8,"Purchasing power index of exports",115.9566,,
2017,600,"Paraguay",1,"Value index of exports",103.8703,,
2017,600,"Paraguay",2,"Value index of imports",115.3874,,
2017,600,"Paraguay",3,"Volume index of exports",103.6235,,
2017,600,"Paraguay",4,"Volume index of imports",114.2297,,
2017,600,"Paraguay",5,"Unit value index of exports",100.2381,,
2017,600,"Paraguay",6,"Unit value index of imports",101.0135,,
2017,600,"Paraguay",7,"Terms of trade index",99.2324,,
2017,600,"Paraguay",8,"Purchasing power index of exports",102.8281,,
2017,604,"Peru",1,"Value index of exports",129.5409,,
2017,604,"Peru",2,"Value index of imports",105.1692,,
2017,604,"Peru",3,"Volume index of exports",120.8448,,
2017,604,"Peru",4,"Volume index of imports",105.1831,,
2017,604,"Peru",5,"Unit value index of exports",107.1961,,
2017,604,"Peru",6,"Unit value index of imports",99.9868,,
2017,604,"Peru",7,"Terms of trade index",107.2102,,
2017,604,"Peru",8,"Purchasing power index of exports",129.5579,,
2017,608,"Philippines",1,"Value index of exports",116.8046,,
2017,608,"Philippines",2,"Value index of imports",136.3242,,
2017,608,"Philippines",3,"Volume index of exports",116.6813,,
2017,608,"Philippines",4,"Volume index of imports",137.7096,,
2017,608,"Philippines",5,"Unit value index of exports",100.1056,,
2017,608,"Philippines",6,"Unit value index of imports",98.994,,
2017,608,"Philippines",7,"Terms of trade index",101.1229,,
2017,608,"Philippines",8,"Purchasing power index of exports",117.9916,,
2017,616,"Poland",1,"Value index of exports",117.6975,,
2017,616,"Poland",2,"Value index of imports",119.0047,,
2017,616,"Poland",3,"Volume index of exports",111.6112,,
2017,616,"Poland",4,"Volume index of imports",111.6912,,
2017,616,"Poland",5,"Unit value index of exports",105.4531,,
2017,616,"Poland",6,"Unit value index of imports",106.548,,
2017,616,"Poland",7,"Terms of trade index",98.9724,,
2017,616,"Poland",8,"Purchasing power index of exports",110.4643,,
2017,620,"Portugal",1,"Value index of exports",112.8676,,
2017,620,"Portugal",2,"Value index of imports",117.7078,,
2017,620,"Portugal",3,"Volume index of exports",107.289,,
2017,620,"Portugal",4,"Volume index of imports",111.4149,,
2017,620,"Portugal",5,"Unit value index of exports",105.1996,,
2017,620,"Portugal",6,"Unit value index of imports",105.6482,,
2017,620,"Portugal",7,"Terms of trade index",99.5753,,
2017,620,"Portugal",8,"Purchasing power index of exports",106.8334,,
2017,634,"Qatar",1,"Value index of exports",86.2265,,
2017,634,"Qatar",2,"Value index of imports",92.9488,,
2017,634,"Qatar",3,"Volume index of exports",87.2277,,
2017,634,"Qatar",4,"Volume index of imports",89.7493,,
2017,634,"Qatar",5,"Unit value index of exports",98.8522,,
2017,634,"Qatar",6,"Unit value index of imports",103.5649,,
2017,634,"Qatar",7,"Terms of trade index",95.4495,,
2017,634,"Qatar",8,"Purchasing power index of exports",83.2584,,
2017,410,"Republic of Korea",1,"Value index of exports",108.9107,,
2017,410,"Republic of Korea",2,"Value index of imports",109.6173,,
2017,410,"Republic of Korea",3,"Volume index of exports",106.1711,,
2017,410,"Republic of Korea",4,"Volume index of imports",107.5385,,
2017,410,"Republic of Korea",5,"Unit value index of exports",102.5804,,
2017,410,"Republic of Korea",6,"Unit value index of imports",101.933,,
2017,410,"Republic of Korea",7,"Terms of trade index",100.6351,,
2017,410,"Republic of Korea",8,"Purchasing power index of exports",106.8454,,
2017,498,"Republic of Moldova",1,"Value index of exports",123.2967,,
2017,498,"Republic of Moldova",2,"Value index of imports",121.1849,,
2017,498,"Republic of Moldova",3,"Volume index of exports",122.5944,,
2017,498,"Republic of Moldova",4,"Volume index of imports",123.7287,,
2017,498,"Republic of Moldova",5,"Unit value index of exports",100.5729,,
2017,498,"Republic of Moldova",6,"Unit value index of imports",97.9441,,
2017,498,"Republic of Moldova",7,"Terms of trade index",102.684,,
2017,498,"Republic of Moldova",8,"Purchasing power index of exports",125.8848,,
2017,642,"Romania",1,"Value index of exports",116.7772,,
2017,642,"Romania",2,"Value index of imports",122.4304,,
2017,642,"Romania",3,"Volume index of exports",112.1997,,
2017,642,"Romania",4,"Volume index of imports",115.283,,
2017,642,"Romania",5,"Unit value index of exports",104.0798,,
2017,642,"Romania",6,"Unit value index of imports",106.1998,,
2017,642,"Romania",7,"Terms of trade index",98.0037,,
2017,642,"Romania",8,"Purchasing power index of exports",109.9599,,
2017,643,"Russian Federation",1,"Value index of exports",103.3753,,
2017,643,"Russian Federation",2,"Value index of imports",123.5029,,
2017,643,"Russian Federation",3,"Volume index of exports",107.9113,,
2017,643,"Russian Federation",4,"Volume index of imports",118.9051,,
2017,643,"Russian Federation",5,"Unit value index of exports",95.7966,,
2017,643,"Russian Federation",6,"Unit value index of imports",103.8668,,
2017,643,"Russian Federation",7,"Terms of trade index",92.2302,,
2017,643,"Russian Federation",8,"Purchasing power index of exports",99.5268,,
2017,646,"Rwanda",1,"Value index of exports",157.8043,,
2017,646,"Rwanda",2,"Value index of imports",89.794,,
2017,646,"Rwanda",3,"Volume index of exports",142.4343,,
2017,646,"Rwanda",4,"Volume index of imports",88.7547,,
2017,646,"Rwanda",5,"Unit value index of exports",110.7909,,
2017,646,"Rwanda",6,"Unit value index of imports",101.1709,,
2017,646,"Rwanda",7,"Terms of trade index",109.5087,,
2017,646,"Rwanda",8,"Purchasing power index of exports",155.9779,,
2017,654,"Saint Helena",1,"Value index of exports",123.7738,,
2017,654,"Saint Helena",2,"Value index of imports",88.8898,,
2017,654,"Saint Helena",3,"Volume index of exports",149.7428,,
2017,654,"Saint Helena",4,"Volume index of imports",87.0471,,
2017,654,"Saint Helena",5,"Unit value index of exports",82.6576,,
2017,654,"Saint Helena",6,"Unit value index of imports",102.117,,
2017,654,"Saint Helena",7,"Terms of trade index",80.944,,
2017,654,"Saint Helena",8,"Purchasing power index of exports",121.2079,,
2017,659,"Saint Kitts and Nevis",1,"Value index of exports",95.7975,,
2017,659,"Saint Kitts and Nevis",2,"Value index of imports",94.2687,,
2017,659,"Saint Kitts and Nevis",3,"Volume index of exports",89.3702,,
2017,659,"Saint Kitts and Nevis",4,"Volume index of imports",92.6386,,
2017,659,"Saint Kitts and Nevis",5,"Unit value index of exports",107.1918,,
2017,659,"Saint Kitts and Nevis",6,"Unit value index of imports",101.7596,,
2017,659,"Saint Kitts and Nevis",7,"Terms of trade index",105.3383,,
2017,659,"Saint Kitts and Nevis",8,"Purchasing power index of exports",94.141,,
2017,662,"Saint Lucia",1,"Value index of exports",64.7239,,
2017,662,"Saint Lucia",2,"Value index of imports",114.648,,
2017,662,"Saint Lucia",3,"Volume index of exports",64.0345,,
2017,662,"Saint Lucia",4,"Volume index of imports",114.4466,,
2017,662,"Saint Lucia",5,"Unit value index of exports",101.0766,,
2017,662,"Saint Lucia",6,"Unit value index of imports",100.176,,
2017,662,"Saint Lucia",7,"Terms of trade index",100.899,,
2017,662,"Saint Lucia",8,"Purchasing power index of exports",64.6102,,
2017,666,"Saint Pierre and Miquelon",1,"Value index of exports",568.3105,,
2017,666,"Saint Pierre and Miquelon",2,"Value index of imports",105.6645,,
2017,666,"Saint Pierre and Miquelon",3,"Volume index of exports",157.4735,,
2017,666,"Saint Pierre and Miquelon",4,"Volume index of imports",101.2723,,
2017,666,"Saint Pierre and Miquelon",5,"Unit value index of exports",360.8927,,
2017,666,"Saint Pierre and Miquelon",6,"Unit value index of imports",104.337,,
2017,666,"Saint Pierre and Miquelon",7,"Terms of trade index",345.8915,,
2017,666,"Saint Pierre and Miquelon",8,"Purchasing power index of exports",544.6876,,
2017,670,"Saint Vincent and the Grenadines",1,"Value index of exports",92.4837,,
2017,670,"Saint Vincent and the Grenadines",2,"Value index of imports",101.105,,
2017,670,"Saint Vincent and the Grenadines",3,"Volume index of exports",91.0305,,
2017,670,"Saint Vincent and the Grenadines",4,"Volume index of imports",99.9782,,
2017,670,"Saint Vincent and the Grenadines",5,"Unit value index of exports",101.5963,,
2017,670,"Saint Vincent and the Grenadines",6,"Unit value index of imports",101.1269,,
2017,670,"Saint Vincent and the Grenadines",7,"Terms of trade index",100.4641,,
2017,670,"Saint Vincent and the Grenadines",8,"Purchasing power index of exports",91.453,,
2017,882,"Samoa",1,"Value index of exports",77.0411,,
2017,882,"Samoa",2,"Value index of imports",96.3846,,
2017,882,"Samoa",3,"Volume index of exports",73.0848,,
2017,882,"Samoa",4,"Volume index of imports",94.1306,,
2017,882,"Samoa",5,"Unit value index of exports",105.4133,,
2017,882,"Samoa",6,"Unit value index of imports",102.3946,,
2017,882,"Samoa",7,"Terms of trade index",102.9482,,
2017,882,"Samoa",8,"Purchasing power index of exports",75.2394,,
2017,678,"Sao Tome and Principe",1,"Value index of exports",136.6893,,
2017,678,"Sao Tome and Principe",2,"Value index of imports",116.5366,,
2017,678,"Sao Tome and Principe",3,"Volume index of exports",120.8086,,
2017,678,"Sao Tome and Principe",4,"Volume index of imports",114.6092,,
2017,678,"Sao Tome and Principe",5,"Unit value index of exports",113.1453,,
2017,678,"Sao Tome and Principe",6,"Unit value index of imports",101.6817,,
2017,678,"Sao Tome and Principe",7,"Terms of trade index",111.274,,
2017,678,"Sao Tome and Principe",8,"Purchasing power index of exports",134.4286,,
2017,682,"Saudi Arabia",1,"Value index of exports",108.9829,,
2017,682,"Saudi Arabia",2,"Value index of imports",77.0109,,
2017,682,"Saudi Arabia",3,"Volume index of exports",104.2801,,
2017,682,"Saudi Arabia",4,"Volume index of imports",82.4768,,
